Timestamp,Camera ID,Error,Anomaly Threshold,Object Prediction
2024-11-26 23:39:52,2,0.006653,0.005956,0.99923515
2024-11-26 23:39:54,2,0.006662,0.005956,0.99921435
2024-11-26 23:39:55,2,0.006658,0.005956,0.99917024
2024-11-26 23:39:56,2,0.006672,0.005956,0.99924815
2024-11-26 23:39:57,2,0.006663,0.005956,0.99925655
2024-11-26 23:39:58,2,0.006658,0.005956,0.9992003
2024-11-26 23:40:00,2,0.006658,0.005956,0.99928254
2024-11-26 23:40:01,2,0.006662,0.005956,0.999217
2024-11-26 23:40:02,2,0.006649,0.005956,0.9992327
2024-11-26 23:40:03,2,0.006655,0.005956,0.99924856
2024-11-26 23:40:04,2,0.00667,0.005956,0.999263
2024-11-26 23:40:05,2,0.00667,0.005956,0.9992976
2024-11-26 23:40:07,2,0.006677,0.005956,0.99933535
2024-11-26 23:40:08,2,0.006675,0.005956,0.9992536
2024-11-26 23:40:09,2,0.006658,0.005956,0.9992706
2024-11-26 23:40:10,2,0.006649,0.005956,0.99930984
2024-11-26 23:40:11,2,0.006662,0.005956,0.9992619
2024-11-26 23:40:13,2,0.006672,0.005956,0.9993293
2024-11-26 23:40:14,2,0.006684,0.005956,0.99927455
2024-11-26 23:40:15,2,0.006666,0.005956,0.99928963
2024-11-26 23:40:16,2,0.00667,0.005956,0.99931014
2024-11-26 23:40:17,2,0.006679,0.005956,0.99931943
2024-11-26 23:40:18,2,0.006665,0.005956,0.99929214
2024-11-26 23:40:19,2,0.006658,0.005956,0.99928224
2024-11-26 23:40:20,2,0.006681,0.005956,0.9993475
2024-11-26 23:40:21,2,0.006656,0.005956,0.9992947
2024-11-26 23:40:22,2,0.006661,0.005956,0.9993184
2024-11-26 23:40:23,2,0.006668,0.005956,0.999281
2024-11-26 23:40:25,2,0.006672,0.005956,0.9993043
2024-11-26 23:40:26,2,0.006676,0.005956,0.99930024
2024-11-26 23:40:27,2,0.006676,0.005956,0.9992981
2024-11-26 23:40:28,2,0.006683,0.005956,0.99935496
2024-11-26 23:40:29,2,0.006688,0.005956,0.99930084
2024-11-26 23:40:30,2,0.006675,0.005956,0.99930924
2024-11-26 23:40:31,2,0.006681,0.005956,0.99932855
2024-11-26 23:40:32,2,0.006666,0.005956,0.9993159
2024-11-26 23:40:33,2,0.006683,0.005956,0.99930644
2024-11-26 23:40:34,2,0.006668,0.005956,0.9993227
2024-11-26 23:40:35,2,0.006684,0.005956,0.99933887
2024-11-26 23:40:36,2,0.006677,0.005956,0.99931043
2024-11-26 23:40:38,2,0.006671,0.005956,0.9993199
2024-11-26 23:40:39,2,0.006677,0.005956,0.9993311
2024-11-26 23:40:40,2,0.006679,0.005956,0.9993629
2024-11-26 23:40:41,2,0.006665,0.005956,0.99933004
2024-11-26 23:40:43,2,0.006681,0.005956,0.99935687
2024-11-26 23:40:44,2,0.006676,0.005956,0.9993353
2024-11-26 23:40:45,2,0.006673,0.005956,0.99937063
2024-11-26 23:40:46,2,0.006689,0.005956,0.99933654
2024-11-26 23:40:47,2,0.006662,0.005956,0.9993204
2024-11-26 23:40:48,2,0.006679,0.005956,0.9993315
2024-11-26 23:40:49,2,0.006682,0.005956,0.99935853
2024-11-26 23:40:50,2,0.006679,0.005956,0.9993479
2024-11-26 23:40:51,2,0.006667,0.005956,0.99931306
2024-11-26 23:40:52,2,0.006682,0.005956,0.9993482
2024-11-26 23:40:53,2,0.006669,0.005956,0.9993277
2024-11-26 23:40:55,2,0.006695,0.005956,0.999339
2024-11-26 23:40:56,2,0.00668,0.005956,0.9993176
2024-11-26 23:40:57,2,0.006701,0.005956,0.9993786
2024-11-26 23:40:58,2,0.006672,0.005956,0.99933636
2024-11-26 23:40:59,2,0.00668,0.005956,0.99939847
2024-11-26 23:41:00,2,0.006693,0.005956,0.99934
2024-11-26 23:41:02,2,0.00669,0.005956,0.99939525
2024-11-26 23:41:03,2,0.006689,0.005956,0.9993821
2024-11-26 23:41:04,2,0.006676,0.005956,0.99935
2024-11-26 23:41:05,2,0.006689,0.005956,0.99936336
2024-11-26 23:41:06,2,0.006699,0.005956,0.9993879
2024-11-26 23:41:07,2,0.006675,0.005956,0.9993925
2024-11-26 23:41:08,2,0.006689,0.005956,0.9994048
2024-11-26 23:41:09,2,0.006697,0.005956,0.99938005
2024-11-26 23:41:10,2,0.006695,0.005956,0.99938244
2024-11-26 23:41:12,2,0.006692,0.005956,0.9993785
2024-11-26 23:41:13,2,0.006689,0.005956,0.9993719
2024-11-26 23:41:14,2,0.00669,0.005956,0.9993806
2024-11-26 23:41:15,2,0.006686,0.005956,0.99935037
2024-11-26 23:41:17,2,0.006686,0.005956,0.99937934
2024-11-26 23:41:18,2,0.0067,0.005956,0.99941814
2024-11-26 23:41:20,2,0.006678,0.005956,0.9993812
2024-11-26 23:41:21,2,0.006695,0.005956,0.99936694
2024-11-26 23:41:22,2,0.006695,0.005956,0.9994168
2024-11-26 23:41:23,2,0.006699,0.005956,0.99939483
2024-11-26 23:41:24,2,0.00669,0.005956,0.9993914
2024-11-26 23:41:26,2,0.006682,0.005956,0.99941224
2024-11-26 23:41:27,2,0.006703,0.005956,0.9994025
2024-11-26 23:41:28,2,0.00671,0.005956,0.9994154
2024-11-26 23:41:29,2,0.006694,0.005956,0.99941176
2024-11-26 23:41:30,2,0.006708,0.005956,0.99939
2024-11-26 23:41:31,2,0.006696,0.005956,0.9994096
2024-11-26 23:41:32,2,0.006707,0.005956,0.9993907
2024-11-26 23:41:34,2,0.006699,0.005956,0.9993819
2024-11-26 23:41:35,2,0.006694,0.005956,0.9994196
2024-11-26 23:41:36,2,0.006715,0.005956,0.9994542
2024-11-26 23:41:37,2,0.006688,0.005956,0.9993698
2024-11-26 23:41:39,2,0.006698,0.005956,0.99941444
2024-11-26 23:41:40,2,0.0067,0.005956,0.9994086
2024-11-26 23:41:41,2,0.006725,0.005956,0.9994029
2024-11-26 23:41:42,2,0.006736,0.005956,0.99940234
2024-11-26 23:41:44,2,0.006705,0.005956,0.99942625
2024-11-26 23:41:45,2,0.006704,0.005956,0.99944144
2024-11-26 23:41:46,2,0.006712,0.005956,0.99941623
2024-11-26 23:41:47,2,0.006727,0.005956,0.99939144
2024-11-26 23:41:49,2,0.006725,0.005956,0.9993888
2024-11-26 23:41:50,2,0.006699,0.005956,0.9994193
2024-11-26 23:41:51,2,0.006708,0.005956,0.99941313
2024-11-26 23:41:53,2,0.006727,0.005956,0.9994034
2024-11-26 23:41:54,2,0.006742,0.005956,0.9993854
2024-11-26 23:41:55,2,0.006745,0.005956,0.9994294
2024-11-26 23:41:56,2,0.006745,0.005956,0.9994365
2024-11-26 23:41:57,2,0.006703,0.005956,0.99942064
2024-11-26 23:41:59,2,0.006708,0.005956,0.9994021
2024-11-26 23:42:00,2,0.006701,0.005956,0.99943286
2024-11-26 23:42:01,2,0.006712,0.005956,0.99940795
2024-11-26 23:42:02,2,0.006728,0.005956,0.9994276
2024-11-26 23:42:04,2,0.006701,0.005956,0.9994165
2024-11-26 23:42:05,2,0.006713,0.005956,0.99942786
2024-11-26 23:42:06,2,0.006719,0.005956,0.99941415
2024-11-26 23:42:07,2,0.006717,0.005956,0.99944454
2024-11-26 23:42:09,2,0.006709,0.005956,0.9994522
2024-11-26 23:42:10,2,0.006713,0.005956,0.9994777
2024-11-26 23:42:11,2,0.006712,0.005956,0.999439
2024-11-26 23:42:12,2,0.006706,0.005956,0.9994376
2024-11-26 23:42:13,2,0.006709,0.005956,0.99940306
2024-11-26 23:42:14,2,0.006714,0.005956,0.999412
2024-11-26 23:42:16,2,0.006707,0.005956,0.9994363
2024-11-26 23:42:17,2,0.006713,0.005956,0.9994156
2024-11-26 23:42:18,2,0.006724,0.005956,0.9994835
2024-11-26 23:42:19,2,0.006706,0.005956,0.9994407
2024-11-26 23:42:20,2,0.006715,0.005956,0.9994494
2024-11-26 23:42:21,2,0.006719,0.005956,0.9994267
2024-11-26 23:42:23,2,0.006701,0.005956,0.99940485
2024-11-26 23:42:24,2,0.006721,0.005956,0.99940586
2024-11-26 23:42:25,2,0.006707,0.005956,0.9994379
2024-11-26 23:42:26,2,0.006733,0.005956,0.9994584
2024-11-26 23:42:27,2,0.006714,0.005956,0.9994673
